timestamp x y z qx qy qz qw id
1679926456.473932 -22.579536 -33.298901 -3.423025 -0.008784 -0.002278 0.232088 0.972653 224
1679926457.976190 -22.464312 -33.057217 -3.422594 0.001778 -0.001170 0.552379 0.833590 225
1679926458.974225 -22.444946 -32.987373 -3.424903 -0.000850 -0.000668 0.525463 0.850816 226
1679926459.872617 -22.446077 -32.977844 -3.425128 -0.001528 -0.000432 0.524883 0.851173 227
1679926460.873383 -22.155704 -32.589451 -3.426598 0.002984 -0.000103 0.492823 0.870125 228
1679926461.373502 -21.884192 -32.161457 -3.437992 -0.002028 0.002314 0.487052 0.873368 229
1679926461.873978 -21.637096 -31.758078 -3.438337 -0.002183 0.003853 0.486124 0.873879 230
1679926462.374164 -21.452953 -31.418701 -3.447788 0.000201 0.003509 0.472014 0.881584 231
1679926462.972866 -21.347813 -31.263145 -3.449980 -0.002439 0.003250 0.465158 0.885218 232
1679926463.573858 -21.348270 -31.226301 -3.460876 -0.002661 0.001002 0.466407 0.884566 233
1679926464.973958 -21.283247 -31.110214 -3.469557 -0.000396 -0.000194 0.467868 0.883798 234
1679926466.173594 -20.646311 -30.191164 -3.481042 -0.005795 0.001900 0.474960 0.879986 235
1679926466.673995 -20.383091 -29.824663 -3.490253 -0.002751 0.007138 0.469546 0.882875 236
1679926467.673393 -20.206158 -29.548452 -3.499248 -0.005495 0.000042 0.467012 0.884234 237
1679926468.173733 -20.197119 -29.524427 -3.502392 -0.002881 0.001815 0.467173 0.884159 238
1679926469.273751 -20.195314 -29.518686 -3.504152 -0.002609 0.002164 0.468120 0.883658 239
1679926470.373975 -19.828564 -28.943483 -3.511037 0.000485 0.005227 0.472373 0.881383 240
1679926471.273720 -19.313574 -28.254124 -3.518297 0.000032 0.002517 0.460904 0.887446 241
1679926471.973010 -19.066364 -27.899626 -3.527972 -0.004199 0.001104 0.466143 0.884699 242
1679926473.472703 -19.031267 -27.823561 -3.541033 -0.002058 0.002019 0.466427 0.884555 243
